Country,Status,Date,Centre ID,Center,Verified,Type,Activity,Org,Capacity (N),Equipment (R.A.G),Staff (N),Doctors,Nurses,Isolation Facility,PPE,Burial Site,Water,Power,Comm.,Date open,Date closed,Province,Adm1 ID,District,Adm2 ID,Chiefdom,Place,Lat,Long,Address,Clinic Website,Location in OSM,Notes,Source of info,Old ID,Source link
Sierra Leone,,2014,HF0453,Wulla Thenkie ,,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Kambia,SL0202,Tonko Limba,Wulla Thenkie,,,,,,,SL-MOH,,
Sierra Leone,,2014,HF0454,Dankawalie ,Y - Stuart,Health Post,CHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Dembelia Sinkunia,Dankawalie,9.6313788,-11.3287453,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2014,HF0455,Fulamansa,Y - Stuart,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Dembelia Sinkunia,Fulamansa,9.9744859,-11.4877104,,,,Found on OSM,SL-MOH,,
Sierra Leone,,2014,HF0456,Gbenikoro ,,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Dembelia Sinkunia,Gbenikoro,9.2611795,-11.5879766,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0457,Gbentu ,Yes,Health Post,CHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Dembelia Sinkunia,Gbentu,,,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0458,Gbindi ,Yes,Health Post,CHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Dembelia Sinkunia,Gbindi  ,9.920563844,-11.44618951,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0459,Mannan,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Dembelia Sinkunia,Mannan,9.7602914,-11.4872348,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0460,Musaia,Y - Stuart,Health Centre,CHC,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Dembelia Sinkunia,Musaia,9.7596773,-11.5714187,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2014,HF0461,Sinkunia,Y - Stuart,Health Centre,CHC,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Dembelia Sinkunia,Sinkunia,9.8632918,-11.4288501,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2014,HF0462,Badala ,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Diang,Badala,,,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0463,Dalakuru ,Yes,Health Post,CHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Diang,Dalakuru,9.250885439,-11.45783128,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0464,Floria,Yes,Health Post,CHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Diang,Floria  ,9.2488941,-11.4557716,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0465,Kamaron(Diang)  ,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Diang,Kamaron (Diang),9.3090981,-11.4936181,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0466,Ganya ,Y - Stuart,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Diang,Kanya  ,9.9341556,-11.2843868,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2014,HF0467,Kondembaia ,Y - Stuart,Health Centre,CHC,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Diang,Kondembaia,9.3827203,-11.5662116,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2014,HF0468,Lengekoro ,Y - Stuart,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Diang,Lengekoro,9.4663544,-11.6770038,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2014,HF0469,Yara,Y - Stuart,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Diang,Yara  ,9.2455657,-11.5646968,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2014,HF0470,Hamdalia,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Folosaba Dembelia,Hamdalai,9.857916278,-11.58019423,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0471,Koromasilia,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Folosaba Dembelia,Koromasilia,,,,,,,SL-MOH,,
Sierra Leone,,2014,HF0472,Fadugu,Y - Stuart,Health Centre,CHC,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Kasunko,Fadugu    ,9.2455657,-11.5646968,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2014,HF0473,Kagbasia ,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Kasunko,Kagbasia,9.3231362,-11.7777425,,,,,SL-MOH,,
Sierra Leone,,2014,HF0474,Kania,Y - Stuart,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Kasunko,Kania  ,9.212646,-11.6088879,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2014,HF0475,Kasanikoro,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Kasunko,Kasanikoro,9.324158602,-11.77812526,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0476,Madina Gbonkobor ,Yes,Health Post,CHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Kasunko,Madina  Gbonkobor,9.520689133,-11.8719532,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0477,Sawuria,Y - Stuart,Health Post,CHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Kasunko,Sawuria,8.7829705,-11.3522923,,,,Found on OSM,SL-MOH,,
Sierra Leone,,2014,HF0478,Bendugu ,Y - Stuart,Health Centre,CHC,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Mango,Bendugu,9.5336071,-10.9571209,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2014,HF0479,Gberifeh,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Mango,Gberifeh,9.538406757,-11.14574392,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0480,Mango Kamaron,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Mango,Kamaron (Mango),9.2877195,-10.663205,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0481,Seria,Y - Stuart,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Mango,Seria  ,9.4648784,-10.9234149,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2014,HF0482,Walia,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Mango,Walia  ,9.397673169,-10.96232767,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0483,Kombili,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Mongo,Kombilie,9.6931521,-11.0964303,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0484,Mansadu,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Mongo,Mansadu,9.3655437,-10.7393154,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0485,Mongo,Yes,Health Post,CHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Mongo,Mongo Bendugu,9.533587649,-10.95880995,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0486,Tambaia Balia,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Mongo,Tambaia Balia,9.4922882,-11.1267426,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0487,Kurubonla,Y - Stuart,Health Centre,CHC,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Neya,Kurubonla,9.1952828,-10.948478,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2014,HF0488,Bumbukoro,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Neya,Bumbukoro,9.2923333,-10.9888368,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0489,Durukoro,Y - Stuart,Health Post,CHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Neya,Durukoro,9.013262,-10.7286404,,,,Found on OSM,SL-MOH,,
Sierra Leone,,2014,HF0490,Kurubonla,Y - Stuart,Health Post,CHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Neya,Kurubonla,9.1952828,-10.948478,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2014,HF0491,Porpon ,Y - Stuart,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Neya,Porpon  ,9.6448396,-11.7278183,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2014,HF0492,Yarawadu,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Neya,Yarawadu,9.0437182,-10.6445819,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0493,Alkalia,Yes,Health Post,CHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Nieni,Alkalia,9.148744744,-11.38823019,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0494,Badakarifaia,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Neini,Badakarifaia,9.2700759,-11.191982,,,,,SL-MOH,,
Sierra Leone,,2014,HF0495,Fairawa,,Health Post,CHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Nieni,Fairawa  ,9.360529263,-11.33780993,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0496,Fankoya,Y - Stuart,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Nieni,Fankoya,9.1647027,-10.9790736,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2014,HF0497,Firawa,Y - Stuart,Health Post,CHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Nieni,Firawa,9.3578417,-11.3019267,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2014,HF0498,Kumula ,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Nieni,Kumala,9.0646363,-11.4024307,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0499,Mansofinia,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Nieni,Mansofinia  ,9.0800821,-11.0363491,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0500,Serekolia ,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Nieni,Serekolia,9.5372164,-11.0774751,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0501,Sumbaria ,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Nieni,Sumbaria,8.8325641,-11.3342374,,,,,SL-MOH,,
Sierra Leone,,2014,HF0502,Yarah ,,Health Post,CHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Nieni,Yarah,9.453038373,-11.25495148,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0503,Yiffin ,Yes,Health Centre,CHC,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Nieni,Yiffin,9.123366981,-11.26986779,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0504,Dankawalie ,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Sengbe,Dankawalie,9.6313788,-11.3287453,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0505,Dogoloya,Yes,Health Post,CHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Sengbe,Dogoloya,,,,,,,SL-MOH,,
Sierra Leone,,2014,HF0506,Gbenikoro,,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Sengbe,Gbenikoro,9.4560381,-11.1730236,,,,,SL-MOH,,
Sierra Leone,,2014,HF0507,Kamadu Sokralla,,Health Post,CHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Sengbe,Kamadu Sokralla,9.443718353,-11.48186562,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0508,Koindukura ,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Sulima,Koindukura,9.878906135,-11.16628926,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0509,Yiraia ,Yes,Health Post,CHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Sengbe,Yiraia,9.452624,-11.2551965,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0510,Bambukoro,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Sengbeh,Bambukoro,9.5468847,-11.4061518,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0511,Gbenekoro ,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Sengbe,Gbenekoro,9.623501,-11.4721034,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0512,Kondeya,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Sengbe,Kondeya,9.5629207,-11.3898671,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0513,Kamadugu Sokerella,Yes,Health Post,CHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Sengbeh,Sokurela,9.4739869,-10.8629185,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0514,Nasarah Clinic,Yes,Health Clinic,NGO Clinic,NGO,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Sengbeh,Yogomaia,9.594950701,-11.55227421,27 Forest Rd Kabala Town,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0515,SL Red cross Clinic,Yes,Health Clinic,NGO Clinic,Red Cross,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Sengbeh,Yogomaia,9.592376529,-11.55211837,18 Musaia Road Kabala,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0516,Kaliyereh,Y - Stuart,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Sulima,Kaliyerah,9.967033808,-11.19215999,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2014,HF0517,Falaba ,Yes,Health Centre,CHC,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Sulima,Falaba,9.8554595,-11.3211426,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0518,Ganya,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Sulima,Ganya,9.9341556,-11.2843868,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0519,Gberia Timbakor ,Yes,Health Post,CHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Sulima,Gberia Timbakor,9.756415745,-11.19604346,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0520,MCH Static ,Yes,Health Centre,CHC,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Wara Wara Yagala,Kabala Govt Hospital,9.588034209,-11.54787956,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0521,Yataya,Yes,Health Post,CHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Wara Wara Yagala,Yataya,9.572384133,-11.58927723,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0522,Bafodia,Yes,Health Centre,CHC,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Wara- wara Bafodia,Bafodia,9.6828327,-11.7341312,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0523,Bandapirie ,Yes,Health Centre,MCH,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Wara- wara Bafodia,Bandepirie,,,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0524,Heremakono,Yes,Health Post,CHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Wara- wara Bafodia,Heremakono,9.6795422,-11.8786265,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0525,Kakoya ,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Wara- wara Bafodia,Kakoya,9.69767554,-11.66481947,,,,,SL-MOH,,http://i.dailymail.co.uk/i/pix/2014/09/15/article-urn:publicid:ap.org:5f098a35ca544a4aa8dd6233342e651b-6ScFJg1q9HSK2-823_634x422.jpg
Sierra Leone,,2014,HF0526,Narsarah  - Clinic,,Health Clinic,,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Wara- wara Bafodia,Narsarah,,,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0527,Senekedugu ,Yes,Health Post,CHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Wara- wara Bafodia,Senekedugu,9.625479245,-11.55292199,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0528,Thellia,Yes,Health Post,CHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Wara- wara Bafodia,Thellia ,9.958720501,-11.80757695,,,,,SL-MOH,,
Sierra Leone,,2014,HF0529,Bandakarfaia,,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Wara- Wara Yagala,Bandakarfaia,,,,,,,SL-MOH,,
Sierra Leone,,2014,HF0530,Durukoro,,Health Post,CHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Wara- Wara Yagala,Durukoro,9.013262,-10.7286404,,,,,SL-MOH,,
Sierra Leone,,2014,HF0531,Herema Kono ,,Health Post,CHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Wara- Wara Yagala,Herema Kono,9.6795422,-11.8786265,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0532,Kamba Mamudia ,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Wara Wara Bafodia,Kamba Mamudia,9.7680493,-11.8362044,,,,,SL-MOH,,
Sierra Leone,,2014,HF0533,Koinadugu ,Y - Stuart,Health Clinic,,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Wara- Wara Yagala,Koinadugu,9.5360549,-11.3688451,,,,Found on OSM,SL-MOH,,
Sierra Leone,,2014,HF0534,Koinadugu ,Y - Stuart,Hospital,,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Wara- Wara Yagala,Koinadugu,9.5360549,-11.3688451,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2014,HF0535,Koinadugu II ,Yes,Health Centre,CHC,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Wara- Wara Yagala,Koinadugu II,9.531395002,-11.36991798,,,,,SL-MOH,,
Sierra Leone,,2014,HF0536,Musaia  ,,Health Centre,CHC,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Wara- Wara Yagala,Musaia,9.7596773,-11.5714187,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0537,Samamaia ,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Wara Wara Bafodia,Samamaia,9.6393188,-11.6494509,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0538,Sonkoya  ,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Koinadugu,SL0203,Wara- Wara Yagala,Sonkoya,,,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0539,Barmoi  ,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Port Loko,SL0204,Bureh Kasseh Maconteh (BKM),Barmoi  ,8.9861383,-12.6296061,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0540,Bureh  ,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Port Loko,SL0204,Bureh Kasseh Maconteh (BKM),Bureh  ,8.6828356,-12.7337708,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0541,Kagbanthama ,Yes,Health Post,CHP,GOV,,,,,,,,,,,,,,Northern,SL02,Port Loko,SL0204,Bureh Kasseh Maconteh (BKM),Kagban-Thama,8.961317684,-12.67186959,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0542,Kalangba  ,Yes,Health Post,CHP,GOV,,,,,,,,,,,,,,Northern,SL02,Port Loko,SL0204,Bureh Kasseh Maconteh (BKM),Kalangba,8.9123726,-12.4644842,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0543,Kawengha ,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Port Loko,SL0204,Bureh Kasseh Maconteh (BKM),Kawengha,8.987994904,-12.71769797,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0544,Mabain  ,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Port Loko,SL0204,Bureh Kasseh Maconteh (BKM),Mabain,9.3903763,-12.0185534,,,,,SL-MOH,,
Sierra Leone,,2014,HF0545,Maborongnor ,,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Port Loko,SL0204,Bureh Kasseh Maconteh (BKM),Maborognor,,,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0546,Mange Bureh ,Yes,Health Centre,CHC,GOV,,,,,,,,,,,,,,Northern,SL02,Port Loko,SL0204,Bureh Kasseh Maconteh (BKM),Mange Bureh,8.921896,-12.857628,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0547,Massesseh ,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Port Loko,SL0204,Bureh Kasseh Maconteh (BKM),Massesseh,8.861311881,-12.84030996,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0548,Minthomore ,Yes,Health Post,CHP,GOV,,,,,,,,,,,,,,Northern,SL02,Port Loko,SL0204,Bureh Kasseh Maconteh (BKM),Minthomore  ,9.014169206,-12.82654379,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0549,Roballan Kasseh ,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Port Loko,SL0204,Bureh Kasseh Maconteh (BKM),Roballon Kasseh,8.960374393,-12.74720462,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0550,Romeni  ,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Port Loko,SL0204,Bureh Kasseh Maconteh (BKM),Romeni,8.904296,-12.7188878,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0551,Foredugu  ,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Port Loko,SL0204,Buya Romende,Foredugu,8.7527075,-12.4979996,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0552,Gbomsamba ,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Port Loko,SL0204,Buya Romende,Gbomsamba,8.802561498,-12.35790764,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0553,Kamasondo ,Yes,Health Centre,CHC,GOV,,,,,,,,,,,,,,Northern,SL02,Port Loko,SL0204,Buya Romende,Kamasondo,8.863081198,-12.5128625,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0554,Mabureh Mende,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Port Loko,SL0204,Buya Romende,Mabureh Mende,8.8687895,-12.4778705,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0555,Manumtheneh ,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Port Loko,SL0204,Buya Romende,Manumtheneh,8.911654345,-12.40832255,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0556,Masamboi ,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Port Loko,SL0204,Buya Romende,Masamboi,8.8919219,-12.4476325,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0557,Rokamba ,Yes,Health Post,CHP,GOV,,,,,,,,,,,,,,Northern,SL02,Port Loko,SL0204,Buya Romende,Rokamba ,,,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0558,Rosint- Buya ,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Port Loko,SL0204,Buya Romende,Rosint Buya,8.816667,-12.5,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0559,Worie Bana ,Yes,Health Post,CHP,GOV,,,,,,,,,,,,,,Northern,SL02,Port Loko,SL0204,Buya Romende,Worie Bana (Worreh Bana),,,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0560,Gbinti   ,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Port Loko,SL0204,Dibia (Debia),Gbinti,8.966667,-12.6,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0561,Gbombana  ,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Port Loko,SL0204,Dibia (Debia),Gbombana,8.9262819,-12.6565271,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0562,Maborongmnor,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Port Loko,SL0204,Dibia (Debia),Maborongmnor,8.901431518,-12.68331024,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0563,Roballan Dibia ,Yes,Health Post,CHP,GOV,,,,,,,,,,,,,,Northern,SL02,Port Loko,SL0204,Dibia (Debia),Roballan Dibia,8.903470446,-12.58050158,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0564,Rokutolon  ,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Port Loko,SL0204,Dibia (Debia),Rokutolon,,,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0565,Conakry Dee ,Yes,Health Centre,CHC,GOV,,,,,,,,,,,,,,Northern,SL02,Port Loko,SL0204,Kaffu Bullom,Conakry Dee,8.698580772,-13.23818542,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0566,Gbaneh Bana ,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Port Loko,SL0204,Kaffu Bullom,Gbaneh Bana,8.6737983,-13.1767095,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF0567,Gbaneh Lol  ,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Port Loko,SL0204,Kaffu Bullom,Gbaneh Lol,8.621944,-13.187778,,,,,SL-MOH,,
